x,y,title,tokens,word,poem_title,author,period,link
0.020937022,-0.012368895,"she disdains the spotless sacrifice of a pure **heart**, that at her altar lies. vesta is","she disdain ##s the spot ##less sacrifice of a pure heart , that at her altar lies . vest ##a is",heart,A Cruel Mistress,Thomas Carew,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/thomas-carew/cruel-mistress-12069
0.020083465,-0.018381976,"lights increse with time and place, my **heart** cries, oh! it burnes, mine eyes","lights inc ##res ##e with time and place , my heart cries , oh ! it burn ##es , mine eyes",heart,Astrophel and Stella - Sonnet LXXVI,Philip Sidney (Sir),16th-17th Centuries (Early Modern),http://public-domain-poetry.com/sir-philip-sidney/astrophel-and-stella-sonnet-lxxvi-31907
0.016696956,0.014302385,"er beames to bed. a gyges **ring** they bear about them still, to be, and","##er beam ##es to bed . a g ##y ##ges ring they bear about them still , to be , and",ring,Lovers How They Come And Part,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/lovers-how-they-come-and-part-2213
0.020568712,-0.023437511,"last farewell. ah, strong her mother's **heart**, to feel the pain of those last words and","last farewell . ah , strong her mother ' s heart , to feel the pain of those last words and",heart,Lament VI,Jan Kochanowski,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/jan-kochanowski/lament-vi-21874
0.018234417,0.019770626,"through an artful glass to the mind's **eye** things well appear; they lose their forms, and","through an art ##ful glass to the mind ' s eye things well appear ; they lose their forms , and",eye,"To The Honourable Charles Montague, Esq",Matthew Prior,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/matthew-prior/to-the-honourable-charles-montague-esq-2933
0.016592272,0.011557831,a jewel if it be not set forth by a **ring** or some rich carcanet? but being so,a jewel if it be not set forth by a ring or some rich car ##can ##et ? but being so,ring,"To The Right Honourable Mildmay, Earl Of Westmoreland",Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/to-the-right-honourable-mildmay-earl-of-westmoreland-18875
0.018687308,0.0182915,", see a gem as rare as belus '**eye**. then public praise does run upon the stone,",", see a gem as rare as bel ##us ' eye . then public praise does run upon the stone ,",eye,"To The Right Honourable Mildmay, Earl Of Westmoreland",Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/to-the-right-honourable-mildmay-earl-of-westmoreland-18875
0.02010178,-0.018610962,"` twas but a dream, yet by my **heart** i knew, which still was panting, part of","` t ##was but a dream , yet by my heart i knew , which still was panting , part of",heart,The Dream,Aphra Behn,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/aphra-behn/dream-1586
0.020749545,-0.014137628,"when as leander young was drown'd no **heart** by love receiv'd a wound,","when as lean ##der young was drown ' d no heart by love rec ##ei ##v ' d a wound ,",heart,Leander's Obsequies,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/leanders-obsequies-18676
0.01877678,0.020396674,", all his tapers thus put out, his **head** upon his hand he laid, and sobbing deeply,",", all his tape ##rs thus put out , his head upon his hand he laid , and sobbing deeply ,",head,Leander's Obsequies,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/leanders-obsequies-18676
0.021082275,-0.017427657,"i could never love indeed; never see mine own **heart** bleed: never crucify my life, or","i could never love indeed ; never see mine own heart bleed : never cr ##uc ##ify my life , or",heart,Upon Himself,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/upon-himself-18893
0.021253204,-0.020870667,"air that circles me: and kept credit with my **heart**, neither broke i 'th 'whole, or","air that circles me : and kept credit with my heart , neither broke i ' th ' whole , or",heart,Upon Himself,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/upon-himself-18893
0.017819561,0.02058392,she now wears silk to hide her blood-shot **eye**. the gods to kings the judgment give to sway,she now wears silk to hide her blood - shot eye . the gods to kings the judgment give to sway,eye,Obedience In Subjects,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/obedience-in-subjects-18762
0.021034226,-0.018439002,"my finger, but did spare the burning of my **heart**, to signify in love my share should be","my finger , but did spare the burning of my heart , to sign ##ify in love my share should be",heart,Upon Love,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/upon-love-2419
0.017467396,0.026883153,". i have my laurel chaplet on my **head** if, 'mongst these many numbers to",". i have my laurel cha ##ple ##t on my head if , ' mon ##gs ##t these many numbers to",head,"To Sir George Parry, Doctor Of The Civil Law",Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/to-sir-george-parry-doctor-of-the-civil-law-19278
0.020864626,-0.016288137,"t thou meane to cheate me of my **heart**, to take all mine, and giue me","##t thou mean ##e to cheat ##e me of my heart , to take all mine , and gi ##ue me",heart,Sonnet 52,Michael Drayton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/michael-drayton/sonnet-52-14542
0.021102197,-0.0184491,"and for one piece of thine, my whole **heart** take. but what of pitty doe i speak","and for one piece of thin ##e , my whole heart take . but what of pitt ##y doe i speak",heart,Sonnet 52,Michael Drayton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/michael-drayton/sonnet-52-14542
0.020624988,-0.019509349,"my betrayer? what talke i of a **heart**, when thou hast none? or if thou","my betray ##er ? what talk ##e i of a heart , when thou has ##t none ? or if thou",heart,Sonnet 52,Michael Drayton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/michael-drayton/sonnet-52-14542
0.016179938,0.015458636,"ta 'n vs. which as a man his **arme** or leg doth set, so this fond","ta ' n vs . which as a man his arm ##e or leg dot ##h set , so this fond",arm,Among the Panegyrical Verses before Coryat's Crudities (1611),Michael Drayton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/michael-drayton/among-the-panegyrical-verses-before-coryats-crudities-1611-14596
0.015122102,0.015882932,"vs. which as a man his arme or **leg** doth set, so this fond bird will likewise","vs . which as a man his arm ##e or leg dot ##h set , so this fond bird will likewise",leg,Among the Panegyrical Verses before Coryat's Crudities (1611),Michael Drayton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/michael-drayton/among-the-panegyrical-verses-before-coryats-crudities-1611-14596
0.017034398,0.024572596,"and with sore throwes, for that the greatest **head** euer is hard'st to be deliu","and with sore throw ##es , for that the greatest head eu ##er is hard ' st to be del ##iu",head,Among the Panegyrical Verses before Coryat's Crudities (1611),Michael Drayton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/michael-drayton/among-the-panegyrical-verses-before-coryats-crudities-1611-14596
0.0118270125,0.016123455,yet another snapp'd the cherry. donna leggiadra il cui bel nome honora,yet another snap ##p ' d the cherry . donna leg ##gia ##dra il cu ##i bel no ##me honor ##a,leg,Sonnets. II,John Milton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-milton/sonnets-ii-8336
0.011637893,0.015742496,"che mover possa duro alpestre legno, guardi ciascun a gli","che move ##r po ##ssa du ##ro al ##pes ##tre leg ##no , guard ##i cia ##scu ##n a g ##li",leg,Sonnets. II,John Milton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-milton/sonnets-ii-8336
0.017006274,0.015212769,"your lord's hearth, glitt '**ring** with fire, where, for your mirth,","your lord ' s hearth , g ##lit ##t ' ring with fire , where , for your mir ##th ,",ring,The Hock-Cart,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/hock-cart-2274
0.015101326,0.018851202,"eat, be mindful, that the lab '**ring** neat ( as you ) may have their fill of","eat , be mind ##ful , that the lab ' ring neat ( as you ) may have their fill of",ring,The Hock-Cart,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/hock-cart-2274
0.018264342,0.01647826,"hit, for it lies all in level to the **eye**, where all may judge, and each defect may","hit , for it lies all in level to the eye , where all may judge , and each defect may",eye,"Epilogue To The Wild Gallant, When Revived",John Dryden,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/john-dryden/epilogue-to-the-wild-gallant-when-revived-14678
0.019717045,0.018349186,"bedimme my face, breake in mine **eye**; let me no steps but of lost labour trace","bed ##im ##me my face , break ##e in mine eye ; let me no steps but of lost labour trace",eye,Astrophel and Stella - Sonnet LXIV,Philip Sidney (Sir),16th-17th Centuries (Early Modern),http://public-domain-poetry.com/sir-philip-sidney/astrophel-and-stella-sonnet-lxiv-31895
0.018238235,0.019810567,i live. we credit most our sight; one **eye** doth please our trust far more than ten ear,i live . we credit most our sight ; one eye dot ##h please our trust far more than ten ear,eye,The Eyes Before The Ears,Robert Herrick,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/robert-herrick/eyes-before-the-ears-19160
0.02081681,-0.016811686,thought to allowe you some deale of my **heart**; but you have now got farre into it,thought to allow ##e you some deal ##e of my heart ; but you have now got far ##re into it,heart,"To The Noble Lady, The Lady I.S. Of Worldly Crosses",Michael Drayton,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/michael-drayton/to-the-noble-lady-the-lady-is-of-worldly-crosses-14567
0.015438875,0.028422352,", against great cressus then of lidia **head**; who over-curious of wars event, for",", against great cr ##ess ##us then of lid ##ia head ; who over - curious of wars event , for",head,"The Second Monarchy, Being The Persian, Began Under Cyrus, Darius Being His Uncle And Father In-Law Reigned With Him About Two Years",Anne Bradstreet,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/anne-bradstreet/second-monarchy-being-the-persian-began-under-cyrus-darius-being-his-uncle-and-father-in-law-re-9464
0.01588163,0.015812516,"then on a wood pile set, where all might **eye**, he solon, solon, solon","then on a wood pile set , where all might eye , he solo ##n , solo ##n , solo ##n",eye,"The Second Monarchy, Being The Persian, Began Under Cyrus, Darius Being His Uncle And Father In-Law Reigned With Him About Two Years",Anne Bradstreet,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/anne-bradstreet/second-monarchy-being-the-persian-began-under-cyrus-darius-being-his-uncle-and-father-in-law-re-9464
0.017295705,0.02686728,"e, and freedome, wull render his **head** in there againe? if these, who have","##e , and freedom ##e , wu ##ll render his head in there again ##e ? if these , who have",head,To The World,Ben Jonson,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/ben-jonson/to-the-world-2479
0.019100366,0.018470613,"via lactea. since i left you, mine **eye** is in my mind; and that which governs","via lac ##tea . since i left you , mine eye is in my mind ; and that which govern ##s",eye,"The Sonnets CXIII - Since I left you, mine eye is in my mind",William Shakespeare,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/william-shakespeare/sonnets-cxiii-since-i-left-you-mine-eye-is-in-my-mind-8265
0.020765482,-0.007291931,"is out; for it no form delivers to the **heart** of bird, of flower, or shape which it","is out ; for it no form delivers to the heart of bird , of flower , or shape which it",heart,"The Sonnets CXIII - Since I left you, mine eye is in my mind",William Shakespeare,16th-17th Centuries (Early Modern),http://public-domain-poetry.com/william-shakespeare/sonnets-cxiii-since-i-left-you-mine-eye-is-in-my-mind-8265
